Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
1374,377.384155273,-207.233566284,-2342.851318359,379.002349854,-186.880676270,-2344.210937500,395.839569092,-198.683425903,-2346.037109375,242.223449707,-214.535797119,-2314.195068359,242.945877075,-234.027969360,-2310.131835938,225.027038574,-224.874008179,-2311.615722656,375.750457764,-263.471191406,-2295.031250000,380.793670654,-244.333618164,-2299.058593750,395.457366943,-258.467041016,-2297.047851563,,,,,,,,,,284.119110107,-191.940032959,-2343.218261719,302.654937744,-202.121215820,-2352.390136719,333.445983887,-187.127822876,-2351.503906250,289.625061035,-223.698043823,-2319.432861328,301.411987305,-225.572448730,-2335.281738281,335.650177002,-214.899627686,-2321.477539063,281.045013428,-249.632904053,-2297.410156250,301.755645752,-248.841323853,-2312.110839844,333.793457031,-252.544570923,-2294.256835938,
1375,377.387969971,-207.228485107,-2342.846923828,379.004913330,-186.876586914,-2344.208251953,395.840332031,-198.678405762,-2346.031494141,242.224090576,-214.531753540,-2314.195556641,242.946426392,-234.024520874,-2310.129882813,225.022796631,-224.870208740,-2311.614746094,375.747833252,-263.464569092,-2295.027343750,380.791412354,-244.326538086,-2299.053710938,395.454132080,-258.457855225,-2297.034667969,,,,,,,,,,284.121124268,-191.939529419,-2343.223388672,302.658203125,-202.120803833,-2352.392578125,333.448486328,-187.125991821,-2351.505126953,289.624053955,-223.695541382,-2319.432373047,301.410949707,-225.571853638,-2335.281005859,335.649230957,-214.897735596,-2321.478271484,281.041961670,-249.635833740,-2297.454345703,301.759765625,-248.843246460,-2312.144775391,333.789123535,-252.541870117,-2294.274658203,
1376,377.390289307,-207.229827881,-2342.843261719,379.012329102,-186.877502441,-2344.215576172,395.846343994,-198.678649902,-2346.032226563,242.231353760,-214.531997681,-2314.197509766,242.953201294,-234.025100708,-2310.133300781,225.029586792,-224.870086670,-2311.615966797,375.751586914,-263.464782715,-2295.028076172,380.796508789,-244.327468872,-2299.058593750,395.456481934,-258.457885742,-2297.039062500,,,,,,,,,,284.126678467,-191.934051514,-2343.230957031,302.663482666,-202.121063232,-2352.394531250,333.454620361,-187.127578735,-2351.513671875,289.630401611,-223.697235107,-2319.438964844,301.415893555,-225.572845459,-2335.288818359,335.655731201,-214.901016235,-2321.488037109,281.045867920,-249.631668091,-2297.445312500,301.761779785,-248.842620850,-2312.138671875,333.793334961,-252.539505005,-2294.271972656,
1377,377.378295898,-207.236053467,-2342.851562500,379.000915527,-186.882858276,-2344.219970703,395.832550049,-198.684295654,-2346.032226563,242.220169067,-214.534591675,-2314.200195313,242.942825317,-234.027679443,-2310.140625000,225.024124146,-224.871704102,-2311.619628906,375.746368408,-263.468597412,-2295.035400391,380.791564941,-244.331192017,-2299.060058594,395.454406738,-258.463104248,-2297.050537109,,,,,,,,,,284.113983154,-191.938262939,-2343.269287109,302.653808594,-202.124099731,-2352.427978516,333.444885254,-187.131271362,-2351.533935547,289.620666504,-223.698699951,-2319.448486328,301.404510498,-225.570968628,-2335.299804688,335.645904541,-214.902786255,-2321.500244141,281.042022705,-249.629409790,-2297.418457031,301.753509521,-248.836120605,-2312.117675781,333.790283203,-252.541717529,-2294.262207031,
1378,377.386688232,-207.240432739,-2342.852050781,379.006805420,-186.887512207,-2344.221435547,395.838378906,-198.689590454,-2346.039062500,242.221221924,-214.535903931,-2314.211181641,242.938644409,-234.028472900,-2310.137207031,225.021072388,-224.873138428,-2311.626708984,375.741241455,-263.471374512,-2295.036376953,380.783843994,-244.332855225,-2299.059326172,395.447723389,-258.465606689,-2297.050048828,,,,,,,,,,284.120941162,-191.945846558,-2343.238281250,302.657928467,-202.131439209,-2352.402832031,333.448883057,-187.137710571,-2351.519775391,289.620452881,-223.709640503,-2319.441162109,301.407958984,-225.594039917,-2335.288574219,335.646972656,-214.919082642,-2321.488037109,281.035186768,-249.637863159,-2297.421875000,301.747192383,-248.842163086,-2312.120361328,333.783477783,-252.547241211,-2294.263916016,
1379,377.380584717,-207.237854004,-2342.858886719,379.003387451,-186.884277344,-2344.215576172,395.840911865,-198.686309814,-2346.038330078,242.223220825,-214.533996582,-2314.210205078,242.943008423,-234.025741577,-2310.135986328,225.022750854,-224.871002197,-2311.623046875,375.743774414,-263.467437744,-2295.031982422,380.790740967,-244.331207275,-2299.066894531,395.450347900,-258.461853027,-2297.044921875,,,,,,,,,,284.118774414,-191.936141968,-2343.253417969,302.656707764,-202.117462158,-2352.420898438,333.448608398,-187.126556396,-2351.522949219,289.621948242,-223.705032349,-2319.447265625,301.407165527,-225.589294434,-2335.296142578,335.647735596,-214.912322998,-2321.501220703,281.039703369,-249.628021240,-2297.448974609,301.755157471,-248.843612671,-2312.143066406,333.787078857,-252.538864136,-2294.276855469,
1380,377.382293701,-207.234802246,-2342.852539063,379.003021240,-186.881530762,-2344.220947266,395.837463379,-198.682037354,-2346.041992188,242.220397949,-214.531219482,-2314.206298828,242.943984985,-234.024108887,-2310.138916016,225.020248413,-224.867813110,-2311.613769531,375.741699219,-263.462646484,-2295.031494141,380.788146973,-244.325363159,-2299.060791016,395.450195313,-258.457366943,-2297.044921875,,,,,,,,,,284.117828369,-191.943038940,-2343.226074219,302.653991699,-202.127334595,-2352.393798828,333.444519043,-187.132598877,-2351.513671875,289.616607666,-223.699798584,-2319.471191406,301.393493652,-225.578811646,-2335.327148438,335.641265869,-214.906188965,-2321.546630859,281.038085938,-249.622253418,-2297.433837891,301.751922607,-248.833267212,-2312.129882813,333.785766602,-252.534408569,-2294.268310547,
1381,377.391357422,-207.232482910,-2342.853759766,379.014129639,-186.880706787,-2344.230224609,395.844573975,-198.681686401,-2346.042968750,242.229339600,-214.530242920,-2314.205078125,242.951477051,-234.024215698,-2310.141357422,225.029190063,-224.867507935,-2311.616699219,375.747772217,-263.461151123,-2295.028320313,380.790588379,-244.323501587,-2299.055175781,395.454528809,-258.456481934,-2297.042968750,,,,,,,,,,284.127044678,-191.935363770,-2343.250000000,302.664245605,-202.124542236,-2352.410400391,333.455535889,-187.131301880,-2351.530761719,289.626037598,-223.699096680,-2319.465820313,301.404968262,-225.575256348,-2335.320556641,335.651153564,-214.906082153,-2321.533447266,281.041992188,-249.626052856,-2297.416503906,301.754028320,-248.833816528,-2312.115234375,333.790222168,-252.535980225,-2294.258056641,
1382,377.379119873,-207.233901978,-2342.856689453,379.004211426,-186.880996704,-2344.229248047,395.837982178,-198.681030273,-2346.048339844,242.224349976,-214.531997681,-2314.214599609,242.947189331,-234.024612427,-2310.140625000,225.027038574,-224.869003296,-2311.620605469,375.746093750,-263.461273193,-2295.026611328,380.791351318,-244.324844360,-2299.057617188,395.454864502,-258.456207275,-2297.043945313,,,,,,,,,,284.117797852,-191.933868408,-2343.232910156,302.653076172,-202.121383667,-2352.398925781,333.444854736,-187.128982544,-2351.521728516,289.622100830,-223.702133179,-2319.470947266,301.400878906,-225.586044312,-2335.324951172,335.646850586,-214.908416748,-2321.543945313,281.041992188,-249.623184204,-2297.411376953,301.753051758,-248.834503174,-2312.111572266,333.790344238,-252.534210205,-2294.255859375,
1383,377.387908936,-207.237792969,-2342.849121094,379.008026123,-186.883621216,-2344.218261719,395.842864990,-198.686706543,-2346.043945313,242.224960327,-214.532760620,-2314.213134766,242.947723389,-234.025619507,-2310.140625000,225.024765015,-224.870788574,-2311.623535156,375.740295410,-263.462524414,-2295.019042969,380.783538818,-244.325286865,-2299.050781250,395.449218750,-258.456146240,-2297.041992188,,,,,,,,,,284.123779297,-191.941375732,-2343.196777344,302.656860352,-202.126770020,-2352.369628906,333.448394775,-187.133514404,-2351.498291016,289.623291016,-223.700485229,-2319.460205078,301.405487061,-225.582595825,-2335.311767578,335.648101807,-214.904663086,-2321.522460938,281.035125732,-249.629669189,-2297.375732422,301.741851807,-248.839172363,-2312.082031250,333.784576416,-252.537780762,-2294.235595703,
1384,377.383880615,-207.234054565,-2342.843017578,379.005981445,-186.882476807,-2344.218017578,395.839477539,-198.685119629,-2346.033935547,242.227020264,-214.526779175,-2314.205322266,242.949417114,-234.020782471,-2310.140136719,225.027282715,-224.866897583,-2311.620849609,375.743499756,-263.460906982,-2295.011474609,380.785552979,-244.322616577,-2299.041503906,395.449493408,-258.453674316,-2297.030273438,,,,,,,,,,284.120483398,-191.934295654,-2343.228027344,302.656311035,-202.123443604,-2352.391113281,333.448211670,-187.131317139,-2351.513671875,289.625915527,-223.690734863,-2319.452148438,301.409393311,-225.566436768,-2335.303466797,335.650543213,-214.892364502,-2321.507812500,281.036773682,-249.631835938,-2297.385742188,301.746276855,-248.839813232,-2312.087890625,333.785736084,-252.537811279,-2294.235595703,
1385,377.380096436,-207.234588623,-2342.846923828,378.998046875,-186.880706787,-2344.211914063,395.836608887,-198.683654785,-2346.036132813,242.221923828,-214.525024414,-2314.210937500,242.943313599,-234.017257690,-2310.131103516,225.020614624,-224.862533569,-2311.616455078,375.738586426,-263.456756592,-2295.007324219,380.782806396,-244.319778442,-2299.037841797,395.442535400,-258.449432373,-2297.018310547,,,,,,,,,,284.115203857,-191.943801880,-2343.213134766,302.650939941,-202.126617432,-2352.383300781,333.441467285,-187.131896973,-2351.502441406,289.619079590,-223.697219849,-2319.457031250,301.400451660,-225.585632324,-2335.308593750,335.644165039,-214.903991699,-2321.524902344,281.032165527,-249.626358032,-2297.424316406,301.748046875,-248.836837769,-2312.117675781,333.779724121,-252.532775879,-2294.250976563,
1386,377.387573242,-207.235168457,-2342.843017578,379.005401611,-186.879241943,-2344.211425781,395.841583252,-198.684066772,-2346.029785156,242.227218628,-214.524810791,-2314.203369141,242.946823120,-234.018249512,-2310.127929688,225.024444580,-224.862060547,-2311.615234375,375.738891602,-263.456695557,-2295.000976563,380.782836914,-244.321472168,-2299.035156250,395.442657471,-258.450195313,-2297.018310547,,,,,,,,,,284.121612549,-191.942855835,-2343.229980469,302.659027100,-202.127441406,-2352.394775391,333.449493408,-187.132736206,-2351.510742188,289.625030518,-223.698272705,-2319.440673828,301.409912109,-225.583541870,-2335.289794922,335.651000977,-214.906906128,-2321.495849609,281.032379150,-249.624359131,-2297.392333984,301.743988037,-248.837249756,-2312.091796875,333.780731201,-252.531829834,-2294.233886719,
1387,377.377044678,-207.234710693,-2342.837646484,378.996734619,-186.880859375,-2344.208251953,395.835784912,-198.684829712,-2346.031250000,242.223861694,-214.526184082,-2314.204345703,242.943908691,-234.018920898,-2310.131835938,225.023117065,-224.862686157,-2311.619140625,375.737182617,-263.458160400,-2294.995361328,380.786926270,-244.323287964,-2299.038574219,395.445526123,-258.451446533,-2297.016845703,,,,,,,,,,284.113861084,-191.938842773,-2343.198730469,302.648162842,-202.125015259,-2352.368164063,333.439544678,-187.131637573,-2351.494384766,289.623016357,-223.697769165,-2319.439697266,301.408996582,-225.580764771,-2335.288330078,335.649078369,-214.905807495,-2321.490478516,281.034729004,-249.614593506,-2297.387451172,301.745574951,-248.836044312,-2312.088623047,333.782958984,-252.526580811,-2294.230957031,
1388,377.385650635,-207.237350464,-2342.837158203,379.003631592,-186.882614136,-2344.203369141,395.836975098,-198.684829712,-2346.023437500,242.223587036,-214.527328491,-2314.194091797,242.943969727,-234.021652222,-2310.132568359,225.022476196,-224.864913940,-2311.620361328,375.734497070,-263.459503174,-2294.989990234,380.783355713,-244.322204590,-2299.031005859,395.442840576,-258.452270508,-2297.015136719,,,,,,,,,,284.118713379,-191.948455811,-2343.218017578,302.656066895,-202.131378174,-2352.385009766,333.446075439,-187.135726929,-2351.500488281,289.625030518,-223.693496704,-2319.419921875,301.416046143,-225.567047119,-2335.266113281,335.651367188,-214.898574829,-2321.451416016,281.031738281,-249.614151001,-2297.357910156,301.739227295,-248.832916260,-2312.063476563,333.780700684,-252.527130127,-2294.214111328,
1389,377.384674072,-207.234130859,-2342.831298828,379.006134033,-186.879394531,-2344.198486328,395.840179443,-198.682723999,-2346.015869141,242.229217529,-214.525146484,-2314.193359375,242.950439453,-234.017913818,-2310.123535156,225.028656006,-224.863998413,-2311.617431641,375.741088867,-263.456909180,-2294.980712891,380.787597656,-244.319732666,-2299.026855469,395.449188232,-258.450805664,-2297.013916016,,,,,,,,,,284.120697021,-191.935333252,-2343.226318359,302.658325195,-202.120605469,-2352.390136719,333.449707031,-187.128067017,-2351.502197266,289.632019043,-223.688980103,-2319.409179688,301.425292969,-225.567962646,-2335.252685547,335.657745361,-214.890258789,-2321.438232422,281.037322998,-249.612075806,-2297.315429688,301.739288330,-248.833267212,-2312.028808594,333.787445068,-252.524505615,-2294.190917969,
1390,377.380371094,-207.233489990,-2342.827636719,379.000976563,-186.880142212,-2344.199462891,395.834869385,-198.680557251,-2346.017089844,242.222000122,-214.523239136,-2314.191650391,242.945007324,-234.015594482,-2310.118896484,225.022827148,-224.861114502,-2311.608398438,375.738952637,-263.453338623,-2294.979492188,380.786315918,-244.318206787,-2299.026123047,395.446746826,-258.446685791,-2297.006835938,,,,,,,,,,284.115478516,-191.943420410,-2343.210937500,302.652526855,-202.128936768,-2352.375488281,333.442687988,-187.133438110,-2351.495605469,289.623382568,-223.688339233,-2319.421875000,301.411346436,-225.569992065,-2335.269287109,335.648529053,-214.890396118,-2321.467773438,281.035247803,-249.613204956,-2297.346679688,301.742004395,-248.835464478,-2312.053466797,333.784454346,-252.523101807,-2294.204589844,
1391,377.387329102,-207.236495972,-2342.826904297,379.010681152,-186.882812500,-2344.198974609,395.843292236,-198.685165405,-2346.018066406,242.228164673,-214.524948120,-2314.191894531,242.949539185,-234.016555786,-2310.118652344,225.023834229,-224.861907959,-2311.604980469,375.737609863,-263.454711914,-2294.974853516,380.784606934,-244.318679810,-2299.019531250,395.443756104,-258.447357178,-2297.002197266,,,,,,,,,,284.124572754,-191.935043335,-2343.202148438,302.659637451,-202.122756958,-2352.368408203,333.451660156,-187.130889893,-2351.491210938,289.626007080,-223.693832397,-2319.430175781,301.411010742,-225.576980591,-2335.279541016,335.651458740,-214.899505615,-2321.484619141,281.033172607,-249.614471436,-2297.338134766,301.739501953,-248.834960938,-2312.045410156,333.782470703,-252.524490356,-2294.197753906,
1392,377.379547119,-207.236587524,-2342.831298828,379.004241943,-186.883987427,-2344.205078125,395.838623047,-198.684616089,-2346.019042969,242.225433350,-214.523147583,-2314.197509766,242.945770264,-234.015686035,-2310.121582031,225.024246216,-224.860107422,-2311.604248047,375.738616943,-263.455841064,-2294.975585938,380.787078857,-244.318481445,-2299.021484375,395.448364258,-258.448791504,-2297.003906250,,,,,,,,,,284.117858887,-191.937057495,-2343.231689453,302.655426025,-202.125305176,-2352.392333984,333.446960449,-187.132766724,-2351.508789063,289.621948242,-223.696655273,-2319.447753906,301.402435303,-225.582626343,-2335.300048828,335.647369385,-214.905487061,-2321.515869141,281.036102295,-249.611816406,-2297.336914063,301.742065430,-248.833557129,-2312.044677734,333.785400391,-252.523498535,-2294.197753906,
1393,377.383270264,-207.237136841,-2342.831298828,379.001739502,-186.884658813,-2344.200439453,395.836975098,-198.684280396,-2346.020751953,242.222595215,-214.524398804,-2314.200927734,242.943817139,-234.014984131,-2310.123779297,225.020858765,-224.859222412,-2311.608398438,375.736877441,-263.455352783,-2294.986083984,380.783782959,-244.318649292,-2299.027099609,395.445190430,-258.448760986,-2297.010742188,,,,,,,,,,284.117156982,-191.952590942,-2343.206298828,302.654144287,-202.136001587,-2352.373535156,333.443634033,-187.139053345,-2351.493652344,289.619750977,-223.697341919,-2319.447265625,301.401336670,-225.584609985,-2335.298583984,335.645385742,-214.906524658,-2321.512939453,281.033203125,-249.614746094,-2297.355224609,301.740844727,-248.832855225,-2312.060546875,333.782226563,-252.525466919,-2294.210693359,
1394,377.387359619,-207.234405518,-2342.833007813,379.008331299,-186.880569458,-2344.196777344,395.846435547,-198.683563232,-2346.026367188,242.230117798,-214.521957397,-2314.206298828,242.951477051,-234.013214111,-2310.128173828,225.028335571,-224.860183716,-2311.614990234,375.742828369,-263.452941895,-2294.981201172,380.789581299,-244.318374634,-2299.031982422,395.448699951,-258.446411133,-2297.007324219,,,,,,,,,,284.125091553,-191.935180664,-2343.175292969,302.657714844,-202.118774414,-2352.351074219,333.449737549,-187.126754761,-2351.476318359,289.628051758,-223.690933228,-2319.446533203,301.411621094,-225.577514648,-2335.296630859,335.652984619,-214.895339966,-2321.507568359,281.038177490,-249.615264893,-2297.363281250,301.746704102,-248.840728760,-2312.067871094,333.787078857,-252.523300171,-2294.214111328,
1395,377.382171631,-207.232467651,-2342.835693359,379.003997803,-186.880538940,-2344.203613281,395.840240479,-198.682571411,-2346.025390625,242.226119995,-214.520156860,-2314.206298828,242.948028564,-234.012573242,-2310.129150391,225.026092529,-224.858489990,-2311.621093750,375.742401123,-263.450958252,-2294.978759766,380.788299561,-244.314788818,-2299.023925781,395.451873779,-258.444732666,-2297.009277344,,,,,,,,,,284.119537354,-191.933563232,-2343.208496094,302.654754639,-202.119308472,-2352.376464844,333.446594238,-187.127212524,-2351.496337891,289.627075195,-223.687484741,-2319.433105469,301.415496826,-225.572616577,-2335.279541016,335.652343750,-214.890396118,-2321.479492188,281.038635254,-249.611694336,-2297.325683594,301.742492676,-248.831802368,-2312.036376953,333.788482666,-252.521438599,-2294.194335938,
1396,377.393341064,-207.234405518,-2342.838623047,379.013122559,-186.881240845,-2344.208740234,395.846618652,-198.683425903,-2346.022216797,242.230392456,-214.522079468,-2314.197753906,242.952011108,-234.014251709,-2310.126708984,225.027130127,-224.858169556,-2311.614257813,375.743438721,-263.452423096,-2294.986328125,380.788848877,-244.315490723,-2299.026611328,395.450347900,-258.445373535,-2297.013671875,,,,,,,,,,284.127593994,-191.942001343,-2343.246093750,302.666809082,-202.127655029,-2352.406250000,333.457244873,-187.133148193,-2351.517333984,289.629547119,-223.690933228,-2319.431884766,301.416351318,-225.572448730,-2335.280029297,335.655395508,-214.897186279,-2321.479980469,281.038604736,-249.614059448,-2297.339111328,301.743865967,-248.830535889,-2312.047851563,333.788208008,-252.523742676,-2294.203369141,
1397,377.390472412,-207.235046387,-2342.846435547,379.009857178,-186.881805420,-2344.208007813,395.846069336,-198.684051514,-2346.028808594,242.230224609,-214.522369385,-2314.198974609,242.953948975,-234.013885498,-2310.127685547,225.028640747,-224.858291626,-2311.614501953,375.747406006,-263.451629639,-2294.986328125,380.794494629,-244.314926147,-2299.029296875,395.454833984,-258.445770264,-2297.006591797,,,,,,,,,,284.125579834,-191.941314697,-2343.237060547,302.663604736,-202.123413086,-2352.403564453,333.454376221,-187.129837036,-2351.511718750,289.630187988,-223.688354492,-2319.435546875,301.416198730,-225.569595337,-2335.284179688,335.655487061,-214.892242432,-2321.486328125,281.043609619,-249.610961914,-2297.382324219,301.755065918,-248.831588745,-2312.082275391,333.791809082,-252.521347046,-2294.223632813,
1398,377.388153076,-207.237640381,-2342.846923828,379.007354736,-186.883422852,-2344.206787109,395.843719482,-198.686950684,-2346.036621094,242.224670410,-214.521667480,-2314.202148438,242.947143555,-234.013946533,-2310.129882813,225.022705078,-224.858779907,-2311.619384766,375.743988037,-263.453094482,-2294.989013672,380.789611816,-244.313583374,-2299.027587891,395.450531006,-258.445343018,-2297.007080078,,,,,,,,,,284.123931885,-191.940200806,-2343.194335938,302.657501221,-202.121887207,-2352.370361328,333.449218750,-187.129516602,-2351.490234375,289.625061035,-223.688186646,-2319.431884766,301.413208008,-225.569885254,-2335.279052734,335.650573730,-214.891830444,-2321.476806641,281.039062500,-249.617324829,-2297.386718750,301.751251221,-248.833236694,-2312.085693359,333.787292480,-252.525085449,-2294.226074219,
1399,377.393249512,-207.236816406,-2342.849853516,379.012664795,-186.883697510,-2344.210449219,395.847961426,-198.685211182,-2346.031738281,242.228881836,-214.522277832,-2314.201904297,242.951568604,-234.014389038,-2310.136718750,225.028930664,-224.859695435,-2311.619628906,375.747406006,-263.453216553,-2294.993408203,380.792327881,-244.315917969,-2299.033935547,395.451904297,-258.444854736,-2297.010986328,,,,,,,,,,284.128051758,-191.944168091,-2343.239257813,302.666137695,-202.125595093,-2352.406250000,333.456756592,-187.131683350,-2351.513671875,289.628662109,-223.686523438,-2319.443603516,301.413879395,-225.562866211,-2335.293457031,335.653808594,-214.889648438,-2321.494140625,281.041320801,-249.622848511,-2297.397949219,301.754241943,-248.839797974,-2312.095947266,333.789489746,-252.527709961,-2294.234130859,
1400,377.387451172,-207.236953735,-2342.864501953,379.004272461,-186.881683350,-2344.212890625,395.840423584,-198.685653687,-2346.033203125,242.223968506,-214.521163940,-2314.201660156,242.946945190,-234.012069702,-2310.134521484,225.025970459,-224.857025146,-2311.620117188,375.746063232,-263.451202393,-2294.995361328,380.794219971,-244.314086914,-2299.037109375,395.455261230,-258.443878174,-2297.015869141,,,,,,,,,,284.120330811,-191.944152832,-2343.285644531,302.662384033,-202.120605469,-2352.450195313,333.452606201,-187.127227783,-2351.536132813,289.625183105,-223.685699463,-2319.438476563,301.411804199,-225.563827515,-2335.287109375,335.650573730,-214.889434814,-2321.485839844,281.043090820,-249.611801147,-2297.388671875,301.754272461,-248.830978394,-2312.089111328,333.791412354,-252.521438599,-2294.230957031,
1401,377.394104004,-207.236495972,-2342.851318359,379.011108398,-186.884307861,-2344.212890625,395.847412109,-198.687118530,-2346.038574219,242.224868774,-214.522506714,-2314.204833984,242.946548462,-234.013076782,-2310.124511719,225.025482178,-224.858551025,-2311.618896484,375.743164063,-263.451965332,-2294.995361328,380.790679932,-244.313110352,-2299.036376953,395.450561523,-258.444122314,-2297.015136719,,,,,,,,,,284.127899170,-191.945129395,-2343.215087891,302.663452148,-202.126892090,-2352.386962891,333.454254150,-187.132858276,-2351.503662109,289.626312256,-223.691711426,-2319.427978516,301.415405273,-225.580047607,-2335.273681641,335.652038574,-214.896667480,-2321.473876953,281.039398193,-249.612380981,-2297.390380859,301.750915527,-248.830764771,-2312.090332031,333.787628174,-252.521865845,-2294.231689453,
1402,377.391174316,-207.235687256,-2342.854980469,379.008209229,-186.882583618,-2344.219726563,395.845520020,-198.684280396,-2346.038330078,242.227035522,-214.520355225,-2314.192871094,242.949935913,-234.012481689,-2310.124267578,225.028182983,-224.858963013,-2311.614501953,375.749176025,-263.449890137,-2294.995361328,380.792968750,-244.312500000,-2299.036376953,395.454223633,-258.443908691,-2297.015625000,,,,,,,,,,284.124603271,-191.949951172,-2343.249267578,302.663604736,-202.132003784,-2352.413818359,333.453125000,-187.135726929,-2351.523925781,289.629577637,-223.682189941,-2319.417968750,301.420043945,-225.560119629,-2335.263671875,335.654724121,-214.882156372,-2321.454833984,281.043090820,-249.615432739,-2297.385253906,301.753814697,-248.833145142,-2312.086181641,333.791625977,-252.522811890,-2294.229248047,
1403,377.386932373,-207.234710693,-2342.850097656,379.003143311,-186.882049561,-2344.208984375,395.841461182,-198.684906006,-2346.040039063,242.220275879,-214.519989014,-2314.189697266,242.943527222,-234.012756348,-2310.128417969,225.021865845,-224.856643677,-2311.612548828,375.745513916,-263.447357178,-2294.996093750,380.790069580,-244.311462402,-2299.043457031,395.450805664,-258.440277100,-2297.015380859,,,,,,,,,,284.121063232,-191.944625854,-2343.193115234,302.654937744,-202.124771118,-2352.370361328,333.445709229,-187.130447388,-2351.490966797,289.621948242,-223.682937622,-2319.426025391,301.409667969,-225.556121826,-2335.274414063,335.647460938,-214.885864258,-2321.467285156,281.039550781,-249.618057251,-2297.405517578,301.752471924,-248.840255737,-2312.103759766,333.787719727,-252.521774292,-2294.240478516,
1404,377.394226074,-207.233322144,-2342.846435547,379.011260986,-186.879501343,-2344.215576172,395.845977783,-198.683593750,-2346.028076172,242.225158691,-214.518814087,-2314.193115234,242.946578979,-234.011108398,-2310.124755859,225.026306152,-224.855133057,-2311.609130859,375.744995117,-263.447479248,-2294.993896484,380.790588379,-244.310928345,-2299.037597656,395.448608398,-258.438629150,-2297.007080078,,,,,,,,,,284.126861572,-191.943481445,-2343.260498047,302.667022705,-202.128463745,-2352.419677734,333.457000732,-187.133255005,-2351.527832031,289.624908447,-223.687255859,-2319.433593750,301.409912109,-225.566818237,-2335.283447266,335.650573730,-214.893630981,-2321.485595703,281.038787842,-249.620132446,-2297.428710938,301.755859375,-248.840026855,-2312.120849609,333.786132813,-252.522766113,-2294.249023438,
1405,377.382049561,-207.233917236,-2342.843261719,379.000457764,-186.879943848,-2344.209716797,395.835845947,-198.683578491,-2346.021240234,242.218353271,-214.515914917,-2314.194580078,242.941848755,-234.009689331,-2310.128173828,225.023620605,-224.854080200,-2311.610595703,375.743652344,-263.446441650,-2294.996093750,380.792297363,-244.310348511,-2299.034179688,395.449920654,-258.438812256,-2297.010498047,,,,,,,,,,284.115783691,-191.942016602,-2343.269531250,302.657135010,-202.126205444,-2352.427001953,333.447265625,-187.131713867,-2351.528564453,289.619598389,-223.680572510,-2319.439208984,301.403717041,-225.557479858,-2335.289794922,335.644470215,-214.883163452,-2321.493164063,281.039947510,-249.607711792,-2297.414062500,301.755187988,-248.825286865,-2312.108642578,333.787384033,-252.517425537,-2294.242187500,
1406,377.385528564,-207.237213135,-2342.853027344,379.003173828,-186.883132935,-2344.213623047,395.837799072,-198.685943604,-2346.031494141,242.215377808,-214.520050049,-2314.203369141,242.938842773,-234.010620117,-2310.131347656,225.016769409,-224.855941772,-2311.611572266,375.738494873,-263.448394775,-2295.000976563,380.787322998,-244.311477661,-2299.039794922,395.444702148,-258.440673828,-2297.019287109,,,,,,,,,,284.118591309,-191.946685791,-2343.258789063,302.658508301,-202.127868652,-2352.422363281,333.448608398,-187.133224487,-2351.524902344,289.613372803,-223.687591553,-2319.457763672,301.393188477,-225.570068359,-2335.311035156,335.638092041,-214.892868042,-2321.527099609,281.034912109,-249.606369019,-2297.399658203,301.747253418,-248.824188232,-2312.098388672,333.782897949,-252.517684937,-2294.238525391,
1407,377.383911133,-207.235229492,-2342.841796875,379.004272461,-186.882217407,-2344.210693359,395.839752197,-198.686111450,-2346.033447266,242.216461182,-214.519439697,-2314.202148438,242.940399170,-234.009902954,-2310.123291016,225.018646240,-224.853332520,-2311.601318359,375.742095947,-263.447875977,-2294.999023438,380.787841797,-244.311080933,-2299.037597656,395.445861816,-258.441436768,-2297.015380859,,,,,,,,,,284.120208740,-191.935882568,-2343.205566406,302.654449463,-202.122116089,-2352.375000000,333.446411133,-187.130065918,-2351.498535156,289.612579346,-223.692733765,-2319.468261719,301.387268066,-225.581604004,-2335.324462891,335.637268066,-214.902069092,-2321.554931641,281.036499023,-249.610336304,-2297.405029297,301.749938965,-248.827606201,-2312.102294922,333.784362793,-252.519546509,-2294.239746094,
