Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
1251,379.112243652,-203.896453857,-2361.218994141,379.785461426,-184.840087891,-2353.787841797,397.026977539,-193.779327393,-2360.466552734,246.427398682,-236.996017456,-2339.021240234,248.781768799,-254.320770264,-2348.710449219,230.221572876,-248.400711060,-2343.030517578,385.407104492,-264.360351563,-2367.956787109,387.889373779,-248.025833130,-2356.326660156,404.002502441,-255.962829590,-2365.968261719,,,,,,,,,,285.253967285,-194.898391724,-2354.856201172,304.023712158,-199.201721191,-2367.526611328,334.077972412,-184.385574341,-2360.392333984,293.467041016,-235.185913086,-2351.052246094,303.575561523,-225.058502197,-2364.795898438,338.425781250,-221.996231079,-2348.896240234,290.594329834,-270.863555908,-2356.716064453,308.611511230,-255.723785400,-2366.299072266,343.220886230,-265.461151123,-2358.157958984,
1252,379.110870361,-203.900146484,-2361.233642578,379.787353516,-184.843948364,-2353.795166016,397.030914307,-193.781814575,-2360.477050781,246.429428101,-237.005889893,-2339.034179688,248.784744263,-254.328689575,-2348.731201172,230.226135254,-248.408874512,-2343.045410156,385.411926270,-264.360900879,-2367.975097656,387.896148682,-248.029968262,-2356.348388672,404.010742188,-255.963989258,-2365.992187500,,,,,,,,,,285.255340576,-194.895324707,-2354.869140625,304.024963379,-199.195648193,-2367.540527344,334.080230713,-184.384323120,-2360.400634766,293.468902588,-235.190460205,-2351.071777344,303.575256348,-225.057754517,-2364.812988281,338.427581787,-222.000396729,-2348.916992188,290.602905273,-270.869415283,-2356.716552734,308.617523193,-255.729003906,-2366.303466797,343.228942871,-265.464996338,-2358.169189453,
1253,379.110900879,-203.896240234,-2361.243408203,379.783966064,-184.839874268,-2353.794433594,397.026916504,-193.776412964,-2360.485107422,246.427413940,-237.008102417,-2339.045410156,248.785476685,-254.330581665,-2348.740966797,230.225479126,-248.412826538,-2343.053955078,385.413940430,-264.358856201,-2367.998291016,387.897644043,-248.028182983,-2356.365234375,404.011444092,-255.962188721,-2366.020751953,,,,,,,,,,285.253631592,-194.904846191,-2354.856689453,304.021423340,-199.197021484,-2367.533447266,334.076202393,-184.385284424,-2360.392333984,293.465972900,-235.185974121,-2351.086181641,303.569763184,-225.052841187,-2364.829101563,338.422851563,-221.988983154,-2348.935791016,290.608154297,-270.878448486,-2356.705078125,308.617828369,-255.733810425,-2366.294677734,343.233184814,-265.468963623,-2358.176269531,
1254,379.121063232,-203.889785767,-2361.235839844,379.795227051,-184.832351685,-2353.802490234,397.037567139,-193.769927979,-2360.479003906,246.438354492,-237.004165649,-2339.038574219,248.795639038,-254.325408936,-2348.737060547,230.235946655,-248.410018921,-2343.049316406,385.422149658,-264.354400635,-2368.000244141,387.902557373,-248.020233154,-2356.361328125,404.015197754,-255.954559326,-2366.016845703,,,,,,,,,,285.263153076,-194.891540527,-2354.886474609,304.034851074,-199.193527222,-2367.554199219,334.087890625,-184.377838135,-2360.414062500,293.476013184,-235.178970337,-2351.079833984,303.579254150,-225.043228149,-2364.821289063,338.432434082,-221.980758667,-2348.928222656,290.614074707,-270.881591797,-2356.719970703,308.623840332,-255.734207153,-2366.304931641,343.238861084,-265.467254639,-2358.182617188,
1255,379.117553711,-203.883621216,-2361.229980469,379.790466309,-184.826019287,-2353.800781250,397.035614014,-193.763549805,-2360.473632813,246.438781738,-237.003341675,-2339.033447266,248.796508789,-254.322097778,-2348.721923828,230.239746094,-248.407302856,-2343.041748047,385.429443359,-264.353088379,-2367.996826172,387.908508301,-248.017456055,-2356.353515625,404.025512695,-255.953002930,-2366.011474609,,,,,,,,,,285.259338379,-194.887481689,-2354.893066406,304.032592773,-199.191375732,-2367.558105469,334.084411621,-184.373428345,-2360.417236328,293.479187012,-235.179763794,-2351.065185547,303.585052490,-225.049011230,-2364.808349609,338.435302734,-221.981124878,-2348.909667969,290.621398926,-270.879608154,-2356.722900391,308.631896973,-255.731262207,-2366.304931641,343.246276855,-265.465576172,-2358.181396484,
1256,379.121124268,-203.885742188,-2361.234863281,379.790618896,-184.828308105,-2353.794921875,397.033752441,-193.763122559,-2360.473388672,246.438522339,-237.002410889,-2339.032714844,248.791763306,-254.322463989,-2348.713134766,230.232757568,-248.406555176,-2343.035156250,385.422576904,-264.353057861,-2367.987548828,387.903411865,-248.018798828,-2356.351074219,404.019836426,-255.954971313,-2366.008300781,,,,,,,,,,285.260192871,-194.903808594,-2354.889160156,304.033477783,-199.199081421,-2367.556884766,334.083648682,-184.380599976,-2360.410156250,293.475921631,-235.187957764,-2351.067626953,303.581970215,-225.063537598,-2364.815429688,338.433715820,-221.993576050,-2348.920410156,290.615997314,-270.876037598,-2356.699951172,308.625610352,-255.730377197,-2366.288085938,343.240875244,-265.463958740,-2358.167236328,
1257,379.114929199,-203.895141602,-2361.231445313,379.789550781,-184.838073730,-2353.797851563,397.031707764,-193.775390625,-2360.469970703,246.435409546,-237.006286621,-2339.029541016,248.789810181,-254.326248169,-2348.718017578,230.231781006,-248.409698486,-2343.034912109,385.418457031,-264.357147217,-2367.987548828,387.899902344,-248.023651123,-2356.354248047,404.013854980,-255.958328247,-2366.006835938,,,,,,,,,,285.256408691,-194.891906738,-2354.903320313,304.030792236,-199.194625854,-2367.566894531,334.082977295,-184.380645752,-2360.419433594,293.473083496,-235.188247681,-2351.068847656,303.577758789,-225.059020996,-2364.813964844,338.430847168,-221.993927002,-2348.921142578,290.610992432,-270.880065918,-2356.708007813,308.621307373,-255.735229492,-2366.295898438,343.235931396,-265.467803955,-2358.171386719,
1258,379.105590820,-203.895858765,-2361.237792969,379.780303955,-184.839538574,-2353.791748047,397.022918701,-193.777755737,-2360.475830078,246.426742554,-237.008499146,-2339.040283203,248.781402588,-254.327224731,-2348.719970703,230.225997925,-248.412734985,-2343.046142578,385.412689209,-264.359527588,-2368.001220703,387.894989014,-248.026016235,-2356.362060547,404.007629395,-255.960144043,-2366.016357422,,,,,,,,,,285.248260498,-194.891586304,-2354.877685547,304.018890381,-199.187881470,-2367.549072266,334.073669434,-184.379104614,-2360.401611328,293.467163086,-235.191253662,-2351.066650391,303.575286865,-225.066101074,-2364.812255859,338.423980713,-221.995010376,-2348.910888672,290.604583740,-270.880279541,-2356.725830078,308.615814209,-255.733825684,-2366.309570313,343.229797363,-265.469543457,-2358.185791016,
1259,379.115692139,-203.892120361,-2361.230224609,379.787841797,-184.833984375,-2353.790039063,397.028320313,-193.770874023,-2360.473144531,246.431945801,-237.007278442,-2339.036621094,248.787170410,-254.326736450,-2348.725097656,230.229171753,-248.410903931,-2343.046142578,385.413970947,-264.355560303,-2367.999755859,387.894378662,-248.021072388,-2356.359863281,404.007232666,-255.956039429,-2366.020019531,,,,,,,,,,285.256530762,-194.903381348,-2354.860351563,304.026306152,-199.199966431,-2367.532958984,334.079315186,-184.383605957,-2360.393798828,293.471862793,-235.189422607,-2351.066162109,303.579498291,-225.059753418,-2364.808837891,338.429321289,-221.995681763,-2348.908691406,290.607666016,-270.886230469,-2356.703125000,308.615234375,-255.737930298,-2366.290771484,343.231994629,-265.470184326,-2358.174804688,
1260,379.108734131,-203.885940552,-2361.231445313,379.782806396,-184.829086304,-2353.793945313,397.027404785,-193.766555786,-2360.473632813,246.433471680,-237.002304077,-2339.027343750,248.789093018,-254.320663452,-2348.716796875,230.231628418,-248.407073975,-2343.037353516,385.418487549,-264.350311279,-2367.990722656,387.898651123,-248.015731812,-2356.350585938,404.013336182,-255.951202393,-2366.012207031,,,,,,,,,,285.251617432,-194.887191772,-2354.876953125,304.022796631,-199.186996460,-2367.546386719,334.076324463,-184.373168945,-2360.404052734,293.472808838,-235.180160522,-2351.058105469,303.579345703,-225.048843384,-2364.800292969,338.429351807,-221.983261108,-2348.900878906,290.612823486,-270.881011963,-2356.691162109,308.620086670,-255.732681274,-2366.279296875,343.237091064,-265.464996338,-2358.164550781,
1261,379.113006592,-203.883666992,-2361.232910156,379.783782959,-184.825469971,-2353.790283203,397.025268555,-193.762359619,-2360.469726563,246.432464600,-237.001052856,-2339.033447266,248.785995483,-254.320388794,-2348.723388672,230.228012085,-248.406417847,-2343.037597656,385.414733887,-264.346160889,-2367.990478516,387.897277832,-248.013366699,-2356.347656250,404.009674072,-255.949310303,-2366.008789063,,,,,,,,,,285.252258301,-194.893005371,-2354.887207031,304.025360107,-199.188705444,-2367.555175781,334.076782227,-184.373748779,-2360.406494141,293.467590332,-235.178787231,-2351.079589844,303.569488525,-225.047836304,-2364.825439453,338.424591064,-221.980957031,-2348.937255859,290.607360840,-270.864776611,-2356.697265625,308.617370605,-255.717559814,-2366.282226563,343.232513428,-265.456024170,-2358.166748047,
1262,379.116821289,-203.885833740,-2361.233398438,379.786956787,-184.830245972,-2353.791748047,397.027862549,-193.764572144,-2360.469726563,246.438812256,-237.009887695,-2339.046142578,248.792434692,-254.326995850,-2348.732910156,230.233840942,-248.413070679,-2343.047363281,385.417083740,-264.347320557,-2368.002197266,387.899108887,-248.015792847,-2356.357666016,404.010498047,-255.950241089,-2366.018554688,,,,,,,,,,285.255371094,-194.900680542,-2354.891113281,304.029083252,-199.195434570,-2367.558349609,334.079589844,-184.379150391,-2360.408447266,293.473693848,-235.187622070,-2351.093017578,303.575256348,-225.058120728,-2364.840087891,338.430969238,-221.990249634,-2348.953613281,290.609039307,-270.868804932,-2356.713134766,308.619140625,-255.720260620,-2366.295654297,343.234161377,-265.458953857,-2358.179931641,
1263,379.105529785,-203.886993408,-2361.228759766,379.776306152,-184.830795288,-2353.793457031,397.021728516,-193.765975952,-2360.472900391,246.430145264,-237.013107300,-2339.046630859,248.786468506,-254.330352783,-2348.734619141,230.229553223,-248.416107178,-2343.052246094,385.413116455,-264.349029541,-2368.007324219,387.894500732,-248.018280029,-2356.364013672,404.009368896,-255.951644897,-2366.024902344,,,,,,,,,,285.246765137,-194.903137207,-2354.871582031,304.018096924,-199.201171875,-2367.541259766,334.069641113,-184.382034302,-2360.401611328,293.468658447,-235.189193726,-2351.084228516,303.572814941,-225.058532715,-2364.828613281,338.425201416,-221.991012573,-2348.934814453,290.606384277,-270.874359131,-2356.719238281,308.615936279,-255.725372314,-2366.302001953,343.231292725,-265.462554932,-2358.186035156,
1264,379.110137939,-203.886428833,-2361.219726563,379.785278320,-184.831405640,-2353.793457031,397.026306152,-193.767578125,-2360.469726563,246.432373047,-237.008621216,-2339.034423828,248.787017822,-254.326995850,-2348.724365234,230.226577759,-248.410964966,-2343.038085938,385.411193848,-264.347930908,-2367.992431641,387.890960693,-248.016952515,-2356.352539063,404.005187988,-255.950332642,-2366.008544922,,,,,,,,,,285.253143311,-194.892135620,-2354.855957031,304.022644043,-199.196838379,-2367.526123047,334.076477051,-184.378082275,-2360.395507813,293.468383789,-235.188446045,-2351.079101563,303.571289063,-225.057952881,-2364.824462891,338.426239014,-221.993743896,-2348.935546875,290.602478027,-270.873870850,-2356.716796875,308.613098145,-255.726013184,-2366.299316406,343.227478027,-265.461364746,-2358.177001953,
1265,379.105316162,-203.886032104,-2361.215820313,379.779113770,-184.828521729,-2353.782714844,397.024353027,-193.767150879,-2360.468261719,246.431137085,-237.004974365,-2339.026367188,248.787017822,-254.323745728,-2348.716064453,230.228820801,-248.408767700,-2343.028808594,385.413391113,-264.346313477,-2367.978271484,387.895141602,-248.014617920,-2356.341064453,404.008392334,-255.948486328,-2365.996093750,,,,,,,,,,285.249725342,-194.893646240,-2354.825927734,304.016174316,-199.194808960,-2367.501953125,334.071472168,-184.377288818,-2360.375000000,293.467102051,-235.180480957,-2351.074218750,303.568145752,-225.049438477,-2364.820556641,338.423767090,-221.981216431,-2348.933837891,290.605590820,-270.868560791,-2356.697509766,308.616149902,-255.722274780,-2366.282714844,343.230682373,-265.457550049,-2358.160888672,
1266,379.102508545,-203.883377075,-2361.218505859,379.776794434,-184.827468872,-2353.783691406,397.018188477,-193.763656616,-2360.465332031,246.426788330,-237.005798340,-2339.035888672,248.782592773,-254.324203491,-2348.727783203,230.224792480,-248.410064697,-2343.040771484,385.407287598,-264.342987061,-2367.986572266,387.890258789,-248.013275146,-2356.346679688,404.002502441,-255.946166992,-2366.004882813,,,,,,,,,,285.245239258,-194.891143799,-2354.845703125,304.014099121,-199.190948486,-2367.518554688,334.068145752,-184.374404907,-2360.384033203,293.463104248,-235.180191040,-2351.081542969,303.564666748,-225.047531128,-2364.826416016,338.419586182,-221.980895996,-2348.937744141,290.600250244,-270.864868164,-2356.697753906,308.610260010,-255.717376709,-2366.281982422,343.225341797,-265.454925537,-2358.165283203,
1267,379.108489990,-203.885604858,-2361.231445313,379.780944824,-184.831039429,-2353.795410156,397.023223877,-193.764984131,-2360.471435547,246.431854248,-237.009643555,-2339.041259766,248.788299561,-254.327041626,-2348.741699219,230.228683472,-248.414276123,-2343.050781250,385.407989502,-264.341735840,-2368.005859375,387.890502930,-248.013031006,-2356.363037109,404.001831055,-255.944915771,-2366.018798828,,,,,,,,,,285.249206543,-194.896499634,-2354.888183594,304.022247314,-199.194808960,-2367.555175781,334.073577881,-184.378021240,-2360.409912109,293.467468262,-235.179656982,-2351.088623047,303.568328857,-225.041336060,-2364.829833984,338.423706055,-221.980148315,-2348.941162109,290.598632813,-270.861175537,-2356.733886719,308.610839844,-255.713043213,-2366.312988281,343.224182129,-265.452941895,-2358.191650391,
1268,379.101318359,-203.882766724,-2361.238037109,379.776550293,-184.828857422,-2353.804687500,397.017547607,-193.763076782,-2360.478027344,246.429977417,-237.010360718,-2339.046875000,248.786849976,-254.327392578,-2348.737060547,230.228393555,-248.416397095,-2343.057617188,385.408355713,-264.342071533,-2368.017578125,387.891967773,-248.012329102,-2356.370117188,404.004669189,-255.943771362,-2366.026367188,,,,,,,,,,285.243164063,-194.885055542,-2354.900878906,304.016479492,-199.186279297,-2367.566650391,334.068756104,-184.371414185,-2360.421142578,293.468841553,-235.183090210,-2351.076904297,303.574554443,-225.050003052,-2364.818603516,338.424194336,-221.982284546,-2348.918457031,290.599182129,-270.858673096,-2356.753662109,308.612670898,-255.709564209,-2366.328857422,343.225006104,-265.451782227,-2358.206054688,
1269,379.110534668,-203.881164551,-2361.235107422,379.781524658,-184.824874878,-2353.796386719,397.023071289,-193.759613037,-2360.474365234,246.433898926,-237.009567261,-2339.046386719,248.789154053,-254.324966431,-2348.737060547,230.231414795,-248.413940430,-2343.055419922,385.411956787,-264.339599609,-2368.023681641,387.891845703,-248.008468628,-2356.367675781,404.002929688,-255.940460205,-2366.023681641,,,,,,,,,,285.250152588,-194.895355225,-2354.887451172,304.022949219,-199.191864014,-2367.555419922,334.073944092,-184.374526978,-2360.409912109,293.471527100,-235.182815552,-2351.081298828,303.576080322,-225.049423218,-2364.823486328,338.427642822,-221.983856201,-2348.927246094,290.598266602,-270.858032227,-2356.782714844,308.613952637,-255.706222534,-2366.349365234,343.224395752,-265.450378418,-2358.220703125,
1270,379.110168457,-203.880661011,-2361.238525391,379.783599854,-184.825958252,-2353.802001953,397.027313232,-193.760772705,-2360.477539063,246.439361572,-237.010208130,-2339.037109375,248.795684814,-254.327392578,-2348.734619141,230.238861084,-248.415008545,-2343.050781250,385.415588379,-264.338470459,-2368.014892578,387.896057129,-248.007949829,-2356.356445313,404.008972168,-255.941162109,-2366.020996094,,,,,,,,,,285.251739502,-194.885726929,-2354.900146484,304.025207520,-199.184936523,-2367.566406250,334.077056885,-184.370117188,-2360.419189453,293.478363037,-235.182800293,-2351.071289063,303.583465576,-225.045959473,-2364.810546875,338.434509277,-221.984848022,-2348.912353516,290.604919434,-270.858856201,-2356.747070313,308.617736816,-255.705841064,-2366.317138672,343.230590820,-265.450836182,-2358.199951172,
1271,379.105590820,-203.882873535,-2361.240478516,379.776824951,-184.827407837,-2353.793701172,397.021606445,-193.762054443,-2360.479003906,246.434097290,-237.009735107,-2339.035888672,248.791442871,-254.327377319,-2348.732910156,230.233795166,-248.414505005,-2343.041992188,385.409515381,-264.339691162,-2368.005859375,387.891632080,-248.009750366,-2356.353515625,404.007354736,-255.944458008,-2366.028564453,,,,,,,,,,285.246917725,-194.896408081,-2354.876464844,304.017852783,-199.188644409,-2367.548583984,334.070220947,-184.374740601,-2360.401611328,293.469848633,-235.178131104,-2351.085937500,303.569274902,-225.041549683,-2364.829589844,338.425476074,-221.975646973,-2348.943603516,290.606079102,-270.868041992,-2356.682373047,308.611999512,-255.715423584,-2366.266113281,343.230438232,-265.455963135,-2358.167480469,
1272,379.109985352,-203.886459351,-2361.238525391,379.783599854,-184.833312988,-2353.801025391,397.025177002,-193.764709473,-2360.472900391,246.436523438,-237.013076782,-2339.044677734,248.794662476,-254.329910278,-2348.733154297,230.236602783,-248.416122437,-2343.043457031,385.412078857,-264.341552734,-2368.013916016,387.892700195,-248.010177612,-2356.363037109,404.005401611,-255.944915771,-2366.032714844,,,,,,,,,,285.250366211,-194.895553589,-2354.915283203,304.026153564,-199.192947388,-2367.578613281,334.076202393,-184.377593994,-2360.425048828,293.471893311,-235.182525635,-2351.097656250,303.570129395,-225.050933838,-2364.845947266,338.427429199,-221.978454590,-2348.963623047,290.605804443,-270.870666504,-2356.706298828,308.613067627,-255.718673706,-2366.288574219,343.230285645,-265.457489014,-2358.182617188,
1273,379.103210449,-203.886245728,-2361.258544922,379.774566650,-184.832260132,-2353.812988281,397.022033691,-193.765029907,-2360.492675781,246.434066772,-237.015090942,-2339.049560547,248.794326782,-254.332214355,-2348.747558594,230.235763550,-248.419708252,-2343.060546875,385.412231445,-264.341308594,-2368.029541016,387.894775391,-248.010864258,-2356.379638672,404.006256104,-255.942520142,-2366.042236328,,,,,,,,,,285.244506836,-194.898193359,-2354.920410156,304.018798828,-199.191055298,-2367.587646484,334.069488525,-184.377548218,-2360.432861328,293.473083496,-235.181762695,-2351.088378906,303.575653076,-225.043914795,-2364.828613281,338.427947998,-221.978652954,-2348.933837891,290.604827881,-270.867370605,-2356.743896484,308.614715576,-255.715805054,-2366.322021484,343.229827881,-265.455566406,-2358.208007813,
1274,379.108428955,-203.880325317,-2361.267578125,379.778900146,-184.826477051,-2353.818847656,397.024475098,-193.759170532,-2360.497802734,246.437133789,-237.012039185,-2339.062988281,248.794799805,-254.328384399,-2348.760253906,230.236312866,-248.418457031,-2343.074951172,385.409790039,-264.335723877,-2368.040283203,387.891998291,-248.007583618,-2356.394775391,404.004394531,-255.937149048,-2366.052734375,,,,,,,,,,285.248138428,-194.892105103,-2354.937744141,304.023742676,-199.183334351,-2367.603515625,334.073791504,-184.371063232,-2360.443603516,293.474548340,-235.179016113,-2351.100830078,303.577392578,-225.041107178,-2364.840820313,338.429382324,-221.975906372,-2348.945556641,290.602020264,-270.863342285,-2356.764648438,308.612640381,-255.712539673,-2366.342529297,343.227081299,-265.450958252,-2358.224121094,
1275,379.108734131,-203.880264282,-2361.264648438,379.781219482,-184.826354980,-2353.816650391,397.026733398,-193.757369995,-2360.500000000,246.441589355,-237.013122559,-2339.065673828,248.799148560,-254.328125000,-2348.760986328,230.241546631,-248.416259766,-2343.073242188,385.416137695,-264.333862305,-2368.040039063,387.897918701,-248.005889893,-2356.394775391,404.011047363,-255.934890747,-2366.055175781,,,,,,,,,,285.250793457,-194.896575928,-2354.909667969,304.023162842,-199.187042236,-2367.580566406,334.074401855,-184.373092651,-2360.428955078,293.478729248,-235.181365967,-2351.109130859,303.580139160,-225.044952393,-2364.851318359,338.434387207,-221.980010986,-2348.960937500,290.609954834,-270.867279053,-2356.754150391,308.618621826,-255.715408325,-2366.333984375,343.234527588,-265.451873779,-2358.219482422,
1276,379.102752686,-203.880691528,-2361.260986328,379.774597168,-184.827056885,-2353.818847656,397.019226074,-193.759994507,-2360.500976563,246.431762695,-237.014190674,-2339.063720703,248.790008545,-254.331268311,-2348.760009766,230.233871460,-248.417373657,-2343.066894531,385.409484863,-264.337341309,-2368.040527344,387.894836426,-248.008850098,-2356.395751953,404.007812500,-255.937683105,-2366.057617188,,,,,,,,,,285.244323730,-194.895874023,-2354.902099609,304.015747070,-199.189956665,-2367.573242188,334.067626953,-184.374343872,-2360.427734375,293.467620850,-235.181243896,-2351.118652344,303.565399170,-225.045043945,-2364.863769531,338.423217773,-221.977874756,-2348.981689453,290.605865479,-270.866577148,-2356.743164063,308.613952637,-255.715469360,-2366.325195313,343.230468750,-265.453094482,-2358.214599609,
1277,379.106506348,-203.887512207,-2361.260742188,379.779235840,-184.833190918,-2353.813720703,397.023651123,-193.766891479,-2360.499267578,246.435638428,-237.018051147,-2339.065673828,248.791168213,-254.333496094,-2348.753417969,230.231826782,-248.420669556,-2343.071044922,385.407531738,-264.339202881,-2368.040771484,387.890716553,-248.011810303,-2356.394287109,404.002532959,-255.939407349,-2366.051757813,,,,,,,,,,285.248779297,-194.899032593,-2354.894531250,304.019348145,-199.191268921,-2367.567382813,334.072235107,-184.378417969,-2360.420410156,293.472869873,-235.193695068,-2351.103027344,303.576965332,-225.062652588,-2364.847412109,338.429595947,-221.996063232,-2348.953857422,290.600433350,-270.869018555,-2356.766357422,308.610870361,-255.717163086,-2366.343017578,343.225402832,-265.455566406,-2358.224853516,
1278,379.099914551,-203.888839722,-2361.262451172,379.771636963,-184.834716797,-2353.813964844,397.018310547,-193.768737793,-2360.495605469,246.431259155,-237.019989014,-2339.061767578,248.789062500,-254.334762573,-2348.751464844,230.230972290,-248.424331665,-2343.072021484,385.409332275,-264.340148926,-2368.034179688,387.894317627,-248.012313843,-2356.394042969,404.006408691,-255.941116333,-2366.049072266,,,,,,,,,,285.241271973,-194.896514893,-2354.920898438,304.015075684,-199.188766479,-2367.588867188,334.066680908,-184.377655029,-2360.432861328,293.470703125,-235.190490723,-2351.091064453,303.576293945,-225.056884766,-2364.832275391,338.425842285,-221.989120483,-2348.932373047,290.603271484,-270.864410400,-2356.754394531,308.613830566,-255.715744019,-2366.335693359,343.228363037,-265.453369141,-2358.216796875,
1279,379.105987549,-203.882080078,-2361.260498047,379.776214600,-184.828933716,-2353.809326172,397.018493652,-193.761978149,-2360.492187500,246.430587769,-237.016799927,-2339.060058594,248.789657593,-254.333023071,-2348.755371094,230.229873657,-248.422332764,-2343.072998047,385.407501221,-264.336273193,-2368.034667969,387.893859863,-248.008773804,-2356.397705078,404.005401611,-255.938293457,-2366.053710938,,,,,,,,,,285.245025635,-194.895462036,-2354.914550781,304.018615723,-199.185089111,-2367.583740234,334.069702148,-184.373474121,-2360.426757813,293.469818115,-235.185165405,-2351.091308594,303.574798584,-225.048461914,-2364.830810547,338.424652100,-221.982940674,-2348.930908203,290.602813721,-270.858459473,-2356.742431641,308.612396240,-255.711151123,-2366.327880859,343.227813721,-265.448486328,-2358.212402344,
1280,379.108184814,-203.877365112,-2361.261718750,379.780487061,-184.825439453,-2353.816406250,397.026702881,-193.756713867,-2360.498046875,246.437957764,-237.017181396,-2339.062011719,248.797958374,-254.332855225,-2348.760498047,230.238647461,-248.422622681,-2343.075195313,385.416137695,-264.333312988,-2368.045654297,387.898803711,-248.005584717,-2356.399169922,404.010955811,-255.934173584,-2366.065185547,,,,,,,,,,285.250183105,-194.891357422,-2354.911621094,304.022888184,-199.183624268,-2367.581298828,334.074340820,-184.370025635,-2360.429931641,293.476837158,-235.181945801,-2351.096679688,303.580200195,-225.042907715,-2364.835693359,338.431213379,-221.977966309,-2348.938232422,290.612609863,-270.872406006,-2356.736816406,308.618164063,-255.718933105,-2366.320068359,343.236572266,-265.454223633,-2358.214599609,
1281,379.099517822,-203.877944946,-2361.268798828,379.770843506,-184.824600220,-2353.818359375,397.017456055,-193.756118774,-2360.499511719,246.430160522,-237.018661499,-2339.066650391,248.791625977,-254.334304810,-2348.770263672,230.229568481,-248.421661377,-2343.070312500,385.411193848,-264.333404541,-2368.052246094,387.895324707,-248.005767822,-2356.401611328,404.010131836,-255.934524536,-2366.073974609,,,,,,,,,,285.240386963,-194.891067505,-2354.931640625,304.015106201,-199.180908203,-2367.599121094,334.065521240,-184.368988037,-2360.439697266,293.463989258,-235.177978516,-2351.128417969,303.558685303,-225.036437988,-2364.871582031,338.418670654,-221.971069336,-2348.993896484,290.610443115,-270.872467041,-2356.728271484,308.614593506,-255.717529297,-2366.311767578,343.234222412,-265.454711914,-2358.213867188,
1282,379.103118896,-203.883468628,-2361.259277344,379.773071289,-184.830245972,-2353.805419922,397.018005371,-193.763076782,-2360.496826172,246.428207397,-237.018646240,-2339.059082031,248.786758423,-254.334442139,-2348.764160156,230.225631714,-248.424865723,-2343.076904297,385.404876709,-264.335449219,-2368.047607422,387.888977051,-248.008102417,-2356.402343750,404.001342773,-255.936172485,-2366.066162109,,,,,,,,,,285.244171143,-194.903701782,-2354.879394531,304.013641357,-199.190597534,-2367.555664063,334.066253662,-184.377868652,-2360.407470703,293.466094971,-235.183792114,-2351.093994141,303.570068359,-225.041107178,-2364.829589844,338.421081543,-221.982452393,-2348.930908203,290.601440430,-270.870605469,-2356.743408203,308.608093262,-255.718109131,-2366.326171875,343.225677490,-265.454437256,-2358.218750000,
1283,379.095611572,-203.888671875,-2361.259765625,379.765625000,-184.834503174,-2353.804199219,397.012969971,-193.769668579,-2360.493896484,246.424285889,-237.020385742,-2339.050048828,248.782974243,-254.336120605,-2348.756835938,230.225128174,-248.427429199,-2343.074707031,385.405029297,-264.338867188,-2368.041259766,387.889373779,-248.011062622,-2356.398925781,404.000091553,-255.938415527,-2366.052734375,,,,,,,,,,285.236816406,-194.899810791,-2354.895507813,304.008026123,-199.187835693,-2367.568603516,334.060852051,-184.378295898,-2360.414550781,293.465515137,-235.185882568,-2351.072753906,303.573303223,-225.041778564,-2364.804443359,338.420166016,-221.985641479,-2348.896240234,290.598022461,-270.866638184,-2356.769531250,308.608886719,-255.716506958,-2366.348144531,343.223052979,-265.453735352,-2358.227294922,
1284,379.091888428,-203.886505127,-2361.245849609,379.764495850,-184.832138062,-2353.802246094,397.006561279,-193.766098022,-2360.481201172,246.419921875,-237.018127441,-2339.050781250,248.779388428,-254.335586548,-2348.747802734,230.218017578,-248.424240112,-2343.062500000,385.398254395,-264.337646484,-2368.032714844,387.884307861,-248.009994507,-2356.388916016,403.995361328,-255.938095093,-2366.050048828,,,,,,,,,,285.232421875,-194.894378662,-2354.902832031,304.005828857,-199.189163208,-2367.570800781,334.057495117,-184.376159668,-2360.418945313,293.457916260,-235.185928345,-2351.086669922,303.561309814,-225.048645020,-2364.826904297,338.412719727,-221.982925415,-2348.930419922,290.594573975,-270.866943359,-2356.733398438,308.602508545,-255.715942383,-2366.316162109,343.219146729,-265.453552246,-2358.206298828,
