Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
1228,378.716064453,-204.705444336,-2362.104248047,379.659179688,-185.775207520,-2354.371826172,396.763031006,-194.836975098,-2361.195556641,245.853988647,-236.551010132,-2340.883789063,248.003646851,-253.789382935,-2350.784423828,229.503250122,-247.647354126,-2345.139160156,384.609222412,-265.687622070,-2369.247070313,387.260437012,-249.560394287,-2357.333984375,403.321777344,-257.607391357,-2367.018066406,,,,,,,,,,284.992156982,-194.528549194,-2355.553222656,303.698272705,-198.885437012,-2368.299072266,333.953277588,-184.594512939,-2360.945312500,292.994293213,-235.324645996,-2352.603759766,303.345916748,-225.181381226,-2366.153320313,338.138488770,-222.869140625,-2350.002685547,289.639953613,-270.906707764,-2358.664550781,307.943939209,-255.897232056,-2367.902832031,342.350524902,-266.289215088,-2359.711425781,
1229,378.729522705,-204.695358276,-2362.105224609,379.668640137,-185.764678955,-2354.371826172,396.769592285,-194.826782227,-2361.202148438,245.860565186,-236.546157837,-2340.879394531,248.008605957,-253.783767700,-2350.781250000,229.506408691,-247.641891479,-2345.137939453,384.609771729,-265.681549072,-2369.241210938,387.258361816,-249.554901123,-2357.331054688,403.322204590,-257.601623535,-2367.019042969,,,,,,,,,,285.003051758,-194.533889771,-2355.524169922,303.705810547,-198.887573242,-2368.276123047,333.960906982,-184.592132568,-2360.931396484,293.000885010,-235.323211670,-2352.594238281,303.354888916,-225.179580688,-2366.141601563,338.145874023,-222.871887207,-2349.986816406,289.642425537,-270.913391113,-2358.639892578,307.942657471,-255.902435303,-2367.883300781,342.352203369,-266.289306641,-2359.697753906,
1230,378.726287842,-204.696563721,-2362.102050781,379.671600342,-185.767059326,-2354.385742188,396.774444580,-194.827606201,-2361.210449219,245.866943359,-236.548904419,-2340.884521484,248.016571045,-253.785919189,-2350.790039063,229.514556885,-247.645278931,-2345.145263672,384.617614746,-265.681884766,-2369.244384766,387.266326904,-249.556594849,-2357.342041016,403.328216553,-257.601287842,-2367.025390625,,,,,,,,,,285.005279541,-194.529418945,-2355.512695313,303.705566406,-198.892761230,-2368.264892578,333.962493896,-184.593109131,-2360.936035156,293.007720947,-235.321365356,-2352.599365234,303.361053467,-225.174758911,-2366.145019531,338.151885986,-222.867523193,-2349.989990234,289.650817871,-270.919372559,-2358.640625000,307.949768066,-255.909500122,-2367.888183594,342.360229492,-266.291992188,-2359.701171875,
1231,378.716979980,-204.702346802,-2362.119140625,379.661132813,-185.772674561,-2354.394775391,396.761383057,-194.831497192,-2361.219726563,245.855987549,-236.551803589,-2340.900634766,248.005996704,-253.789932251,-2350.802246094,229.504165649,-247.649963379,-2345.161621094,384.608306885,-265.683380127,-2369.260009766,387.260070801,-249.559997559,-2357.358154297,403.322418213,-257.604187012,-2367.043945313,,,,,,,,,,284.993713379,-194.538314819,-2355.540771484,303.696197510,-198.896621704,-2368.291503906,333.951568604,-184.598861694,-2360.952392578,292.997619629,-235.325012207,-2352.609619141,303.352325439,-225.180572510,-2366.156005859,338.141113281,-222.869400024,-2349.997070313,289.643737793,-270.916259766,-2358.643798828,307.942260742,-255.906967163,-2367.893066406,342.353271484,-266.291931152,-2359.711425781,
1232,378.725128174,-204.705764771,-2362.123291016,379.667053223,-185.775772095,-2354.394042969,396.768157959,-194.836654663,-2361.226806641,245.859069824,-236.555114746,-2340.906250000,248.009994507,-253.793121338,-2350.812011719,229.503494263,-247.652343750,-2345.169189453,384.605621338,-265.685119629,-2369.272949219,387.255249023,-249.561828613,-2357.368164063,403.317047119,-257.604949951,-2367.056152344,,,,,,,,,,285.001525879,-194.545486450,-2355.520263672,303.701080322,-198.900817871,-2368.276367188,333.957824707,-184.603713989,-2360.941650391,293.000213623,-235.328628540,-2352.615234375,303.355377197,-225.182128906,-2366.159667969,338.144134521,-222.875137329,-2349.999755859,289.640686035,-270.926818848,-2358.654541016,307.937744141,-255.914932251,-2367.902587891,342.349822998,-266.298004150,-2359.722900391,
1233,378.714599609,-204.702026367,-2362.124023438,379.659942627,-185.774063110,-2354.399414063,396.761901855,-194.833267212,-2361.224853516,245.856872559,-236.553359985,-2340.897216797,248.007720947,-253.790344238,-2350.809326172,229.502899170,-247.648803711,-2345.158447266,384.608581543,-265.685211182,-2369.279541016,387.257843018,-249.560363770,-2357.363525391,403.322052002,-257.604064941,-2367.052734375,,,,,,,,,,284.992736816,-194.532073975,-2355.545654297,303.694915771,-198.891235352,-2368.296630859,333.951324463,-184.595977783,-2360.956787109,292.996398926,-235.323181152,-2352.618896484,303.347747803,-225.172912598,-2366.163574219,338.140838623,-222.869613647,-2350.012695313,289.641540527,-270.919677734,-2358.685302734,307.942260742,-255.905883789,-2367.923095703,342.351348877,-266.294921875,-2359.738281250,
1234,378.716979980,-204.700042725,-2362.121826172,379.661132813,-185.770019531,-2354.400634766,396.759613037,-194.830505371,-2361.229980469,245.852508545,-236.548751831,-2340.897705078,248.001312256,-253.784744263,-2350.802001953,229.496597290,-247.643646240,-2345.156738281,384.601501465,-265.679840088,-2369.270019531,387.252075195,-249.555252075,-2357.361328125,403.314270020,-257.600067139,-2367.050292969,,,,,,,,,,284.994262695,-194.538436890,-2355.516113281,303.692871094,-198.898178101,-2368.271972656,333.950134277,-184.598480225,-2360.944580078,292.992126465,-235.323318481,-2352.613769531,303.345520020,-225.177688599,-2366.160156250,338.137054443,-222.871765137,-2350.006347656,289.635864258,-270.913543701,-2358.657226563,307.934753418,-255.902175903,-2367.902587891,342.345428467,-266.288909912,-2359.721679688,
1235,378.722167969,-204.701126099,-2362.124755859,379.665710449,-185.771194458,-2354.397216797,396.767272949,-194.830429077,-2361.233154297,245.860122681,-236.551483154,-2340.902587891,248.008728027,-253.787490845,-2350.803710938,229.502685547,-247.648040771,-2345.166259766,384.607543945,-265.677917480,-2369.276367188,387.257446289,-249.554870605,-2357.366699219,403.318389893,-257.598785400,-2367.055908203,,,,,,,,,,285.000640869,-194.545776367,-2355.501464844,303.697570801,-198.900802612,-2368.261230469,333.955139160,-184.601562500,-2360.934326172,293.001586914,-235.328598022,-2352.604248047,303.359405518,-225.184494019,-2366.148437500,338.145996094,-222.877944946,-2349.984130859,289.641052246,-270.913421631,-2358.664794922,307.939910889,-255.901199341,-2367.908691406,342.350616455,-266.288421631,-2359.728515625,
1236,378.712310791,-204.700286865,-2362.135253906,379.657501221,-185.772354126,-2354.412841797,396.757873535,-194.831268311,-2361.239257813,245.852233887,-236.557601929,-2340.914794922,248.002624512,-253.790069580,-2350.816406250,229.497207642,-247.652603149,-2345.175537109,384.601501465,-265.677734375,-2369.293212891,387.255432129,-249.558364868,-2357.379882813,403.317901611,-257.599731445,-2367.067382813,,,,,,,,,,284.990264893,-194.534301758,-2355.546386719,303.691070557,-198.893859863,-2368.299072266,333.947753906,-184.596588135,-2360.964599609,292.992980957,-235.327331543,-2352.622558594,303.347778320,-225.181121826,-2366.167480469,338.136596680,-222.872436523,-2350.008056641,289.635437012,-270.901306152,-2358.696289063,307.937805176,-255.889389038,-2367.933837891,342.345825195,-266.283782959,-2359.751708984,
1237,378.719299316,-204.703323364,-2362.128417969,379.664215088,-185.777572632,-2354.414306641,396.763427734,-194.834564209,-2361.238769531,245.856231689,-236.559173584,-2340.903808594,248.005630493,-253.791946411,-2350.814697266,229.497604370,-247.654159546,-2345.166503906,384.599731445,-265.677581787,-2369.287841797,387.251953125,-249.558822632,-2357.381103516,403.311370850,-257.600036621,-2367.065917969,,,,,,,,,,284.997131348,-194.545227051,-2355.531250000,303.696563721,-198.907379150,-2368.285156250,333.953033447,-184.605224609,-2360.959228516,292.994384766,-235.327453613,-2352.620605469,303.346893311,-225.176361084,-2366.163818359,338.138732910,-222.874496460,-2350.010009766,289.632781982,-270.907257080,-2358.685058594,307.933532715,-255.896301270,-2367.927490234,342.342773438,-266.286285400,-2359.744628906,
1238,378.717468262,-204.704605103,-2362.132568359,379.661895752,-185.775802612,-2354.409423828,396.762115479,-194.835021973,-2361.229980469,245.855285645,-236.558303833,-2340.891845703,248.006729126,-253.792785645,-2350.806884766,229.502197266,-247.654220581,-2345.153564453,384.605377197,-265.679656982,-2369.272460938,387.256622314,-249.559555054,-2357.366699219,403.320129395,-257.601562500,-2367.055419922,,,,,,,,,,284.993652344,-194.534439087,-2355.573242188,303.698394775,-198.894561768,-2368.320068359,333.953247070,-184.598495483,-2360.975585938,292.993774414,-235.321472168,-2352.616943359,303.343048096,-225.167846680,-2366.160644531,338.137268066,-222.864257813,-2350.012207031,289.641052246,-270.915924072,-2358.655273438,307.939300537,-255.904235840,-2367.901367188,342.350555420,-266.291076660,-2359.723144531,
1239,378.716339111,-204.699432373,-2362.121826172,379.658569336,-185.772369385,-2354.401367188,396.759765625,-194.830169678,-2361.227539063,245.850387573,-236.556381226,-2340.886718750,248.000778198,-253.790756226,-2350.797363281,229.496154785,-247.652694702,-2345.151367188,384.599548340,-265.678466797,-2369.266113281,387.249664307,-249.558120728,-2357.356933594,403.313598633,-257.600585938,-2367.052978516,,,,,,,,,,284.992614746,-194.543746948,-2355.531738281,303.693542480,-198.902359009,-2368.284667969,333.948913574,-184.601364136,-2360.951904297,292.990692139,-235.324172974,-2352.599365234,303.344177246,-225.173263550,-2366.141845703,338.134338379,-222.869598389,-2349.984619141,289.636871338,-270.922637939,-2358.628417969,307.932006836,-255.908447266,-2367.876464844,342.345794678,-266.293975830,-2359.707275391,
1240,378.722503662,-204.702590942,-2362.115722656,379.665679932,-185.774124146,-2354.393554688,396.768249512,-194.833999634,-2361.227294922,245.857406616,-236.557983398,-2340.882080078,248.008438110,-253.792098999,-2350.795410156,229.500854492,-247.654296875,-2345.153076172,384.603607178,-265.679748535,-2369.266845703,387.252899170,-249.558425903,-2357.357666016,403.313140869,-257.600097656,-2367.055419922,,,,,,,,,,285.001068115,-194.546051025,-2355.494873047,303.697875977,-198.904174805,-2368.253906250,333.955718994,-184.603790283,-2360.930175781,292.999511719,-235.327636719,-2352.583496094,303.356933594,-225.175216675,-2366.121826172,338.143218994,-222.876083374,-2349.955810547,289.641204834,-270.933471680,-2358.616943359,307.933654785,-255.917526245,-2367.867675781,342.349548340,-266.299407959,-2359.702392578,
1241,378.708038330,-204.704055786,-2362.128173828,379.651824951,-185.775131226,-2354.392578125,396.755004883,-194.834518433,-2361.222656250,245.846435547,-236.560607910,-2340.887451172,247.998703003,-253.793441772,-2350.798339844,229.493133545,-247.656829834,-2345.154296875,384.598297119,-265.680572510,-2369.275634766,387.250793457,-249.562332153,-2357.365722656,403.315246582,-257.602233887,-2367.061523438,,,,,,,,,,284.985321045,-194.534973145,-2355.550292969,303.688323975,-198.888259888,-2368.301757813,333.944274902,-184.596496582,-2360.953613281,292.988006592,-235.325286865,-2352.594726563,303.342620850,-225.173156738,-2366.135498047,338.130859375,-222.868957520,-2349.974121094,289.637115479,-270.923919678,-2358.637939453,307.932495117,-255.909057617,-2367.884521484,342.346130371,-266.296173096,-2359.716796875,
1242,378.717193604,-204.703201294,-2362.114990234,379.659606934,-185.774169922,-2354.387695313,396.761077881,-194.833511353,-2361.211669922,245.850036621,-236.562805176,-2340.892333984,247.997528076,-253.793075562,-2350.802978516,229.492980957,-247.657699585,-2345.149414063,384.595520020,-265.679992676,-2369.288574219,387.246795654,-249.560974121,-2357.370117188,403.308135986,-257.601043701,-2367.067138672,,,,,,,,,,284.992645264,-194.537918091,-2355.549560547,303.696960449,-198.895019531,-2368.298095703,333.951538086,-184.598907471,-2360.952392578,292.984954834,-235.325653076,-2352.623779297,303.332214355,-225.173431396,-2366.170166016,338.129058838,-222.868865967,-2350.027343750,289.631317139,-270.921875000,-2358.663818359,307.928375244,-255.904785156,-2367.903564453,342.340606689,-266.295257568,-2359.733886719,
1243,378.715484619,-204.697463989,-2362.108886719,379.660461426,-185.769439697,-2354.378662109,396.763702393,-194.826782227,-2361.207763672,245.855072021,-236.562515259,-2340.888916016,248.005569458,-253.793014526,-2350.796630859,229.503189087,-247.656417847,-2345.145996094,384.603698730,-265.676666260,-2369.283935547,387.256683350,-249.557876587,-2357.371093750,403.316986084,-257.597351074,-2367.063232422,,,,,,,,,,284.993957520,-194.533157349,-2355.523437500,303.695770264,-198.888046265,-2368.276367188,333.951751709,-184.593063354,-2360.934326172,292.993286133,-235.324478149,-2352.614257813,303.341949463,-225.173721313,-2366.160400391,338.136657715,-222.866012573,-2350.013671875,289.639770508,-270.915161133,-2358.662841797,307.937561035,-255.900329590,-2367.904785156,342.349212646,-266.289855957,-2359.731689453,
1244,378.714965820,-204.692169189,-2362.095458984,379.655639648,-185.763290405,-2354.363525391,396.759521484,-194.822921753,-2361.197509766,245.849533081,-236.559112549,-2340.872802734,248.000274658,-253.790405273,-2350.786376953,229.497817993,-247.653518677,-2345.138671875,384.598876953,-265.672851563,-2369.270263672,387.253814697,-249.554580688,-2357.362548828,403.315551758,-257.594573975,-2367.052001953,,,,,,,,,,284.991333008,-194.535980225,-2355.494384766,303.691436768,-198.888946533,-2368.250244141,333.947479248,-184.591873169,-2360.912597656,292.990417480,-235.323120117,-2352.586669922,303.343292236,-225.169372559,-2366.127441406,338.133972168,-222.868408203,-2349.970947266,289.635955811,-270.904785156,-2358.649169922,307.934570313,-255.892730713,-2367.894042969,342.345642090,-266.282775879,-2359.718994141,
1245,378.726379395,-204.697128296,-2362.093017578,379.667449951,-185.766693115,-2354.351806641,396.768310547,-194.824066162,-2361.184570313,245.860031128,-236.559249878,-2340.855468750,248.009475708,-253.792755127,-2350.779541016,229.505935669,-247.654663086,-2345.133789063,384.605590820,-265.674255371,-2369.260986328,387.255249023,-249.554763794,-2357.348388672,403.316284180,-257.595336914,-2367.043212891,,,,,,,,,,285.001068115,-194.541213989,-2355.509765625,303.704345703,-198.888977051,-2368.262939453,333.958496094,-184.594665527,-2360.912109375,293.003234863,-235.328491211,-2352.556884766,303.361480713,-225.170104980,-2366.090087891,338.147766113,-222.881301880,-2349.922363281,289.641235352,-270.920898438,-2358.632812500,307.937072754,-255.904953003,-2367.876708984,342.350219727,-266.291259766,-2359.705810547,
1246,378.714019775,-204.695938110,-2362.090576172,379.655883789,-185.768615723,-2354.354736328,396.761840820,-194.828353882,-2361.191894531,245.855026245,-236.563308716,-2340.863037109,248.006515503,-253.794876099,-2350.781738281,229.504562378,-247.656921387,-2345.133789063,384.608062744,-265.675201416,-2369.263183594,387.258148193,-249.555297852,-2357.350341797,403.322204590,-257.597045898,-2367.040771484,,,,,,,,,,284.992065430,-194.534759521,-2355.483886719,303.691375732,-198.886413574,-2368.241455078,333.948669434,-184.592895508,-2360.902099609,292.997772217,-235.327880859,-2352.572509766,303.352539063,-225.171524048,-2366.109863281,338.141632080,-222.875793457,-2349.949218750,289.642120361,-270.910644531,-2358.657714844,307.941802979,-255.896896362,-2367.897460938,342.351837158,-266.286773682,-2359.718017578,
1247,378.722473145,-204.692794800,-2362.090087891,379.663391113,-185.765762329,-2354.360107422,396.765289307,-194.824356079,-2361.191406250,245.857879639,-236.563720703,-2340.876220703,248.008361816,-253.794113159,-2350.790771484,229.503814697,-247.658050537,-2345.143798828,384.605041504,-265.671325684,-2369.273437500,387.256042480,-249.551284790,-2357.362060547,403.316284180,-257.591430664,-2367.049560547,,,,,,,,,,284.998107910,-194.536148071,-2355.495849609,303.699005127,-198.889984131,-2368.250244141,333.954742432,-184.592895508,-2360.911376953,292.998443604,-235.327819824,-2352.587402344,303.352264404,-225.173263550,-2366.126953125,338.142089844,-222.874130249,-2349.968505859,289.638702393,-270.909057617,-2358.669921875,307.938171387,-255.895187378,-2367.909912109,342.348327637,-266.283599854,-2359.729003906,
1248,378.726470947,-204.686553955,-2362.102294922,379.668731689,-185.759445190,-2354.361083984,396.773132324,-194.816619873,-2361.201416016,245.869125366,-236.561676025,-2340.886474609,248.019866943,-253.791839600,-2350.800537109,229.515869141,-247.656341553,-2345.155517578,384.615905762,-265.666259766,-2369.285400391,387.267456055,-249.546890259,-2357.375976563,403.326293945,-257.583831787,-2367.063720703,,,,,,,,,,285.004486084,-194.531188965,-2355.486572266,303.703247070,-198.878509521,-2368.246582031,333.960205078,-184.585189819,-2360.905273438,293.010559082,-235.325561523,-2352.593750000,303.365417480,-225.171020508,-2366.132324219,338.153930664,-222.871612549,-2349.970947266,289.651733398,-270.915435791,-2358.670898438,307.948333740,-255.899597168,-2367.913574219,342.360687256,-266.283691406,-2359.736328125,
1249,378.719329834,-204.679397583,-2362.106933594,379.661437988,-185.752182007,-2354.373046875,396.766082764,-194.809936523,-2361.211425781,245.863220215,-236.557449341,-2340.891357422,248.013076782,-253.787948608,-2350.811767578,229.509826660,-247.652099609,-2345.158935547,384.612457275,-265.660736084,-2369.289794922,387.264587402,-249.543258667,-2357.377929688,403.329681396,-257.580261230,-2367.073974609,,,,,,,,,,284.997589111,-194.526016235,-2355.487304688,303.695434570,-198.876968384,-2368.247314453,333.952575684,-184.580307007,-2360.913574219,293.002105713,-235.318466187,-2352.612060547,303.352996826,-225.160476685,-2366.151367188,338.145874023,-222.863967896,-2349.999023438,289.652221680,-270.912353516,-2358.653808594,307.946533203,-255.895004272,-2367.898437500,342.360870361,-266.280334473,-2359.731201172,
1250,378.733093262,-204.685546875,-2362.112060547,379.672088623,-185.758819580,-2354.378417969,396.775817871,-194.816101074,-2361.213378906,245.867965698,-236.560485840,-2340.892333984,248.017608643,-253.790084839,-2350.817138672,229.513687134,-247.653121948,-2345.166748047,384.612823486,-265.663055420,-2369.297851563,387.261627197,-249.544754028,-2357.375976563,403.323883057,-257.582000732,-2367.075439453,,,,,,,,,,285.008270264,-194.537521362,-2355.508789063,303.708557129,-198.887680054,-2368.265625000,333.963653564,-184.589324951,-2360.926513672,293.009338379,-235.325134277,-2352.602539063,303.364440918,-225.165100098,-2366.136962891,338.154022217,-222.876770020,-2349.976318359,289.649200439,-270.919219971,-2358.671630859,307.944030762,-255.898132324,-2367.909179688,342.357849121,-266.285308838,-2359.741943359,
1251,378.717651367,-204.693267822,-2362.120361328,379.660858154,-185.765792847,-2354.376708984,396.765777588,-194.824569702,-2361.216552734,245.859634399,-236.563049316,-2340.893554688,248.011001587,-253.793136597,-2350.813232422,229.509628296,-247.658035278,-2345.171386719,384.611816406,-265.670043945,-2369.304199219,387.262756348,-249.550506592,-2357.380859375,403.323425293,-257.588134766,-2367.078857422,,,,,,,,,,284.996093750,-194.529174805,-2355.513183594,303.695770264,-198.877014160,-2368.271728516,333.953308105,-184.587249756,-2360.926025391,293.004516602,-235.326828003,-2352.589355469,303.363220215,-225.168823242,-2366.122558594,338.147644043,-222.875137329,-2349.951660156,289.647918701,-270.919525146,-2358.683349609,307.944244385,-255.899322510,-2367.919189453,342.356903076,-266.288757324,-2359.750244141,
1252,378.720336914,-204.694244385,-2362.114990234,379.665313721,-185.766769409,-2354.386718750,396.765472412,-194.825286865,-2361.223144531,245.856826782,-236.563842773,-2340.895996094,248.004837036,-253.793090820,-2350.814453125,229.502532959,-247.659179688,-2345.172607422,384.603424072,-265.669860840,-2369.306396484,387.255950928,-249.550735474,-2357.386962891,403.319183350,-257.589294434,-2367.091796875,,,,,,,,,,284.999389648,-194.535034180,-2355.489257813,303.695800781,-198.890060425,-2368.250000000,333.954345703,-184.593109131,-2360.922363281,292.999206543,-235.330154419,-2352.594482422,303.357482910,-225.173019409,-2366.128662109,338.143096924,-222.880584717,-2349.959960938,289.644256592,-270.923553467,-2358.649902344,307.936431885,-255.903656006,-2367.894531250,342.352661133,-266.290679932,-2359.737548828,
1253,378.730255127,-204.688507080,-2362.128662109,379.671020508,-185.762115479,-2354.383300781,396.776916504,-194.817687988,-2361.229980469,245.870681763,-236.563873291,-2340.901611328,248.019439697,-253.793807983,-2350.821289063,229.516525269,-247.658416748,-2345.170410156,384.614501953,-265.664916992,-2369.310791016,387.267059326,-249.546844482,-2357.392578125,403.329071045,-257.585113525,-2367.102050781,,,,,,,,,,285.008453369,-194.543487549,-2355.491455078,303.704956055,-198.886444092,-2368.256103516,333.962066650,-184.591690063,-2360.918457031,293.009796143,-235.326538086,-2352.618896484,303.361938477,-225.168960571,-2366.157226563,338.153839111,-222.873626709,-2350.002685547,289.657226563,-270.925262451,-2358.630859375,307.946197510,-255.904296875,-2367.880371094,342.365051270,-266.289276123,-2359.731689453,
1254,378.720672607,-204.678009033,-2362.127929688,379.661224365,-185.751922607,-2354.392578125,396.766967773,-194.808258057,-2361.235595703,245.864807129,-236.561477661,-2340.913330078,248.015747070,-253.790023804,-2350.830078125,229.514114380,-247.655609131,-2345.178710938,384.615722656,-265.659118652,-2369.319824219,387.267730713,-249.541351318,-2357.399414063,403.332733154,-257.578582764,-2367.108886719,,,,,,,,,,284.998901367,-194.534423828,-2355.489990234,303.694702148,-198.882553101,-2368.253906250,333.951934814,-184.583755493,-2360.924560547,293.004302979,-235.319229126,-2352.633300781,303.354522705,-225.162139893,-2366.173583984,338.147277832,-222.861587524,-2350.021728516,289.658782959,-270.921142578,-2358.647705078,307.948303223,-255.899093628,-2367.894287109,342.366668701,-266.284393311,-2359.744140625,
1255,378.730987549,-204.680679321,-2362.130859375,379.671539307,-185.753860474,-2354.396972656,396.776245117,-194.806869507,-2361.241943359,245.870132446,-236.561904907,-2340.921142578,248.017852783,-253.791336060,-2350.837646484,229.513412476,-247.656173706,-2345.188232422,384.613555908,-265.656250000,-2369.318847656,387.262969971,-249.539321899,-2357.405273438,403.328155518,-257.576354980,-2367.114013672,,,,,,,,,,285.009490967,-194.550567627,-2355.476074219,303.703613281,-198.896575928,-2368.243164063,333.959991455,-184.592712402,-2360.920166016,293.008422852,-235.326660156,-2352.637939453,303.360931396,-225.171020508,-2366.177490234,338.152801514,-222.874725342,-2350.022949219,289.656982422,-270.928039551,-2358.636718750,307.943878174,-255.906295776,-2367.888916016,342.364257813,-266.286010742,-2359.739990234,
1256,378.718475342,-204.683547974,-2362.129150391,379.657836914,-185.757324219,-2354.391357422,396.764129639,-194.812484741,-2361.226318359,245.863693237,-236.565231323,-2340.920654297,248.014724731,-253.793334961,-2350.833251953,229.511138916,-247.660018921,-2345.197753906,384.610260010,-265.658874512,-2369.321044922,387.262725830,-249.544326782,-2357.412353516,403.326629639,-257.580413818,-2367.114013672,,,,,,,,,,284.994354248,-194.536743164,-2355.534423828,303.696105957,-198.884155273,-2368.289794922,333.950286865,-184.587036133,-2360.944580078,293.008972168,-235.330718994,-2352.607421875,303.370117188,-225.176086426,-2366.141357422,338.151824951,-222.879135132,-2349.964843750,289.652740479,-270.918395996,-2358.654052734,307.942962646,-255.900085449,-2367.905273438,342.360748291,-266.283111572,-2359.749755859,
1257,378.712097168,-204.687042236,-2362.127685547,379.652557373,-185.763122559,-2354.392089844,396.753051758,-194.818237305,-2361.222412109,245.849624634,-236.564407349,-2340.919677734,248.000701904,-253.793930054,-2350.834472656,229.496917725,-247.659317017,-2345.193359375,384.595092773,-265.660980225,-2369.321289063,387.249694824,-249.546066284,-2357.407714844,403.311828613,-257.581909180,-2367.110839844,,,,,,,,,,284.986328125,-194.533462524,-2355.546142578,303.689422607,-198.883117676,-2368.298828125,333.943756104,-184.588012695,-2360.950439453,292.993011475,-235.328750610,-2352.617431641,303.350830078,-225.173416138,-2366.153320313,338.136108398,-222.875946045,-2349.984619141,289.637542725,-270.915527344,-2358.655517578,307.928771973,-255.896514893,-2367.903564453,342.345825195,-266.283020020,-2359.749511719,
1258,378.715209961,-204.690414429,-2362.111816406,379.659759521,-185.765228271,-2354.382812500,396.758392334,-194.818847656,-2361.210937500,245.854537964,-236.562774658,-2340.909912109,248.005783081,-253.793930054,-2350.823730469,229.499099731,-247.658142090,-2345.177001953,384.597137451,-265.662017822,-2369.307373047,387.247833252,-249.544570923,-2357.386718750,403.310241699,-257.582305908,-2367.098144531,,,,,,,,,,284.991973877,-194.535552979,-2355.522460938,303.693603516,-198.888687134,-2368.276123047,333.948669434,-184.591125488,-2360.935302734,292.994659424,-235.326293945,-2352.620849609,303.348236084,-225.172134399,-2366.160888672,338.137908936,-222.871109009,-2350.002197266,289.639373779,-270.927642822,-2358.627441406,307.927642822,-255.904891968,-2367.875244141,342.347015381,-266.289276123,-2359.728271484,
1259,378.702941895,-204.684997559,-2362.111083984,379.645843506,-185.760192871,-2354.374267578,396.750030518,-194.813262939,-2361.211669922,245.845962524,-236.560241699,-2340.906005859,247.998779297,-253.790985107,-2350.823730469,229.494888306,-247.656417847,-2345.170654297,384.594390869,-265.659118652,-2369.300048828,387.247558594,-249.542129517,-2357.384765625,403.312255859,-257.580871582,-2367.093750000,,,,,,,,,,284.981231689,-194.537597656,-2355.497558594,303.680358887,-198.885086060,-2368.256835938,333.936126709,-184.588272095,-2360.917724609,292.984832764,-235.315673828,-2352.628662109,303.333709717,-225.158157349,-2366.169677734,338.127014160,-222.854583740,-2350.019287109,289.638000488,-270.915710449,-2358.619384766,307.927398682,-255.896286011,-2367.870361328,342.346008301,-266.281951904,-2359.721435547,
1260,378.716888428,-204.681091309,-2362.114013672,379.656341553,-185.756423950,-2354.376220703,396.756408691,-194.810363770,-2361.215087891,245.851837158,-236.561248779,-2340.908447266,248.001251221,-253.791564941,-2350.825195313,229.496475220,-247.655990601,-2345.173828125,384.593292236,-265.654052734,-2369.305419922,387.247039795,-249.538223267,-2357.389160156,403.309570313,-257.574584961,-2367.096923828,,,,,,,,,,284.991699219,-194.540939331,-2355.494140625,303.690338135,-198.886810303,-2368.254638672,333.945587158,-184.588165283,-2360.916748047,292.989990234,-235.323562622,-2352.628906250,303.340911865,-225.167694092,-2366.169433594,338.133789063,-222.868865967,-2350.017578125,289.636749268,-270.913970947,-2358.627441406,307.925994873,-255.893234253,-2367.876464844,342.344665527,-266.278625488,-2359.727539063,
1261,378.709564209,-204.679367065,-2362.114257813,379.655548096,-185.755020142,-2354.379638672,396.759033203,-194.809082031,-2361.219970703,245.855819702,-236.563766479,-2340.911376953,248.008575439,-253.794982910,-2350.835449219,229.502517700,-247.659881592,-2345.175292969,384.601287842,-265.652618408,-2369.313964844,387.254333496,-249.537094116,-2357.389404297,403.317687988,-257.571868896,-2367.096679688,,,,,,,,,,284.990509033,-194.525711060,-2355.481445313,303.686584473,-198.875473022,-2368.244384766,333.944885254,-184.580062866,-2360.912841797,292.992248535,-235.316848755,-2352.644531250,303.338012695,-225.155975342,-2366.185546875,338.134765625,-222.855636597,-2350.041992188,289.642791748,-270.911193848,-2358.658203125,307.934600830,-255.887985229,-2367.898193359,342.351074219,-266.277008057,-2359.744873047,
